,DataSet,ID,Chamber,ClimateTreatment,WaterStatus,Variety,Ploidy,Month,Tiller,BiomassGrowthRate,HeightGrowthRate,Left-Right,Inner-Outer
1668,MCM,68,Chamber 1,Ambient,NA,Wild4,Diploid,May,1,8.00E-05,0.3079,NA,NA
1669,MCM,69,Chamber 1,Ambient,NA,Wild6,Diploid,May,1,0.00011,0.1947,NA,NA
1670,MCM,70,Chamber 1,Ambient,NA,Wild7,Diploid,May,1,0.00047,0.3158,NA,NA
1671,MCM,71,Chamber 1,Ambient,NA,Moy,Diploid,May,2,0.00018,0.1053,NA,NA
1672,MCM,72,Chamber 1,Ambient,NA,Lilora,Diploid,May,4,0.00092,0.3421,NA,NA
1673,MCM,73,Chamber 1,Ambient,NA,Solomon,Diploid,May,5,0.00155,0.5605,NA,NA
1674,MCM,74,Chamber 1,Ambient,NA,Carraig,Tetraploid,May,5,0.00237,0.6132,NA,NA
1675,MCM,75,Chamber 1,Ambient,NA,Dunluce,Tetraploid,May,2,0.00082,0.4342,NA,NA
1676,MCM,76,Chamber 1,Ambient,NA,Aberchoice,Diploid,May,1,0.00013,0.3289,NA,NA
1677,MCM,77,Chamber 1,Ambient,NA,Abergain,Tetraploid,May,1,3.00E-05,0.3158,NA,NA
1678,MCM,78,Chamber 1,Ambient,NA,Aspect,Tetraploid,May,2,0.00061,0.3526,NA,NA
1679,MCM,79,Chamber 1,Ambient,NA,Semi-natural6,Diploid,May,2,0.00045,0.3053,NA,NA
1680,MCM,80,Chamber 1,Ambient,NA,Semi-natural7,Diploid,May,1,8.00E-05,0.1684,NA,NA
1681,MCM,81,Chamber 1,Ambient,NA,Semi-natural11,Diploid,May,3,0.00126,0.4553,NA,NA
1682,MCM,82,Chamber 1,Ambient,NA,Wild4,Diploid,May,5,0.00095,0.3421,NA,NA
1683,MCM,83,Chamber 1,Ambient,NA,Wild6,Diploid,May,2,0.00055,0.3947,NA,NA
1684,MCM,84,Chamber 1,Ambient,NA,Wild7,Diploid,May,1,0.00011,0.3026,NA,NA
1685,MCM,85,Chamber 7,Ambient,NA,Moy,Diploid,May,1,5.00E-05,0.0947,NA,NA
1686,MCM,86,Chamber 7,Ambient,NA,Lilora,Diploid,May,2,0.00058,0.4342,NA,NA
1687,MCM,87,Chamber 7,Ambient,NA,Solomon,Diploid,May,3,0.00063,0.7368,NA,NA
1688,MCM,88,Chamber 7,Ambient,NA,Carraig,Tetraploid,May,4,0.00376,0.6868,NA,NA
1689,MCM,89,Chamber 7,Ambient,NA,Dunluce,Tetraploid,May,3,0.00316,0.8289,NA,NA
1690,MCM,90,Chamber 7,Ambient,NA,Aberchoice,Diploid,May,4,0.00224,0.7184,NA,NA
1691,MCM,91,Chamber 7,Ambient,NA,Abergain,Tetraploid,May,3,0.00192,0.6184,NA,NA
1692,MCM,92,Chamber 7,Ambient,NA,Aspect,Tetraploid,May,3,0.00176,0.6211,NA,NA
1693,MCM,93,Chamber 7,Ambient,NA,Semi-natural6,Diploid,May,3,0.00103,0.5447,NA,NA
1694,MCM,94,Chamber 7,Ambient,NA,Semi-natural7,Diploid,May,1,0.00016,0.1579,NA,NA
1695,MCM,95,Chamber 7,Ambient,NA,Semi-natural11,Diploid,May,1,8.00E-05,0.1974,NA,NA
1696,MCM,96,Chamber 7,Ambient,NA,Wild4,Diploid,May,2,0.00026,0.3316,NA,NA
1697,MCM,97,Chamber 7,Ambient,NA,Wild6,Diploid,May,2,0.00029,0.4,NA,NA
1698,MCM,98,Chamber 7,Ambient,NA,Wild7,Diploid,May,2,0.00076,0.5,NA,NA
1699,MCM,99,Chamber 7,Ambient,NA,Moy,Diploid,May,4,0.00068,0.4342,NA,NA
1700,MCM,100,Chamber 7,Ambient,NA,Lilora,Diploid,May,5,0.00274,0.6079,NA,NA
1701,MCM,101,Chamber 7,Ambient,NA,Solomon,Diploid,May,6,0.00503,0.7421,NA,NA
1702,MCM,102,Chamber 7,Ambient,NA,Carraig,Tetraploid,May,5,0.00187,0.6447,NA,NA
1703,MCM,103,Chamber 7,Ambient,NA,Dunluce,Tetraploid,May,2,0.00026,0.3579,NA,NA
1704,MCM,104,Chamber 7,Ambient,NA,Aberchoice,Diploid,May,4,0.00095,0.5526,NA,NA
1705,MCM,105,Chamber 7,Ambient,NA,Abergain,Tetraploid,May,2,0.0015,0.6263,NA,NA
1706,MCM,106,Chamber 7,Ambient,NA,Aspect,Tetraploid,May,3,0.00147,0.5789,NA,NA
1707,MCM,107,Chamber 7,Ambient,NA,Semi-natural6,Diploid,May,3,0.00097,0.5395,NA,NA
1708,MCM,108,Chamber 7,Ambient,NA,Semi-natural7,Diploid,May,1,8.00E-05,0.2105,NA,NA
1709,MCM,109,Chamber 7,Ambient,NA,Semi-natural11,Diploid,May,1,0.00016,0.25,NA,NA
1710,MCM,110,Chamber 7,Ambient,NA,Wild4,Diploid,May,2,0.00061,0.4342,NA,NA
1711,MCM,111,Chamber 7,Ambient,NA,Wild6,Diploid,May,6,0.00179,0.5895,NA,NA
1712,MCM,112,Chamber 7,Ambient,NA,Wild7,Diploid,May,4,0.00084,0.4632,NA,NA
1713,MCM,113,Chamber 7,Ambient,NA,Moy,Diploid,May,4,0.00095,0.4895,NA,NA
1714,MCM,114,Chamber 7,Ambient,NA,Lilora,Diploid,May,8,0.00424,0.6132,NA,NA
1715,MCM,115,Chamber 7,Ambient,NA,Solomon,Diploid,May,4,0.00155,0.5316,NA,NA
1716,MCM,116,Chamber 7,Ambient,NA,Carraig,Tetraploid,May,6,0.00511,0.7132,NA,NA
1717,MCM,117,Chamber 7,Ambient,NA,Dunluce,Tetraploid,May,2,0.00066,0.4474,NA,NA
1718,MCM,118,Chamber 7,Ambient,NA,Aberchoice,Diploid,May,3,0.00226,0.6711,NA,NA
1719,MCM,119,Chamber 7,Ambient,NA,Abergain,Tetraploid,May,2,0.00058,0.4763,NA,NA
1720,MCM,120,Chamber 7,Ambient,NA,Aspect,Tetraploid,May,1,0.00074,0.5026,NA,NA
1721,MCM,121,Chamber 7,Ambient,NA,Semi-natural6,Diploid,May,2,0.00058,0.4105,NA,NA
1722,MCM,122,Chamber 7,Ambient,NA,Semi-natural7,Diploid,May,2,0.00032,0.3605,NA,NA
1723,MCM,123,Chamber 7,Ambient,NA,Semi-natural11,Diploid,May,5,0.00026,0.3342,NA,NA
1724,MCM,124,Chamber 7,Ambient,NA,Wild4,Diploid,May,5,0.00179,0.4421,NA,NA
1725,MCM,125,Chamber 7,Ambient,NA,Wild6,Diploid,May,4,0.00161,0.6579,NA,NA
1726,MCM,126,Chamber 7,Ambient,NA,Wild7,Diploid,May,5,0.00129,0.75,NA,NA
1727,MCM,127,Chamber 7,Ambient,NA,Moy,Diploid,May,2,0.00039,0.3526,NA,NA
1728,MCM,128,Chamber 7,Ambient,NA,Lilora,Diploid,May,4,0.0015,0.5368,NA,NA
1729,MCM,129,Chamber 7,Ambient,NA,Solomon,Diploid,May,3,0.00103,0.4763,NA,NA
1730,MCM,130,Chamber 7,Ambient,NA,Carraig,Tetraploid,May,5,0.00258,0.6737,NA,NA
1731,MCM,131,Chamber 7,Ambient,NA,Dunluce,Tetraploid,May,2,0.00092,0.4763,NA,NA
1732,MCM,132,Chamber 7,Ambient,NA,Aberchoice,Diploid,May,2,0.00066,0.7053,NA,NA
1733,MCM,133,Chamber 7,Ambient,NA,Abergain,Tetraploid,May,1,0.00047,0.4026,NA,NA
1734,MCM,134,Chamber 7,Ambient,NA,Aspect,Tetraploid,May,2,0.00187,0.6342,NA,NA
1735,MCM,135,Chamber 7,Ambient,NA,Semi-natural6,Diploid,May,3,0.00158,0.5316,NA,NA
1736,MCM,136,Chamber 7,Ambient,NA,Semi-natural7,Diploid,May,2,0.00034,0.6605,NA,NA
1737,MCM,137,Chamber 7,Ambient,NA,Semi-natural11,Diploid,May,1,0.00021,0.1921,NA,NA
1738,MCM,138,Chamber 7,Ambient,NA,Wild4,Diploid,May,3,0.00076,0.3421,NA,NA
1739,MCM,139,Chamber 7,Ambient,NA,Wild6,Diploid,May,2,5.00E-04,0.4105,NA,NA
1740,MCM,140,Chamber 7,Ambient,NA,Wild7,Diploid,May,2,5.00E-04,0.4237,NA,NA
1741,MCM,141,Chamber 7,Ambient,NA,Moy,Diploid,May,1,0.00021,0.2368,NA,NA
1742,MCM,142,Chamber 7,Ambient,NA,Lilora,Diploid,May,4,0.00103,0.4605,NA,NA
1743,MCM,143,Chamber 7,Ambient,NA,Solomon,Diploid,May,3,0.00061,0.4263,NA,NA
1744,MCM,144,Chamber 7,Ambient,NA,Carraig,Tetraploid,May,4,0.00192,0.6263,NA,NA
1745,MCM,145,Chamber 7,Ambient,NA,Dunluce,Tetraploid,May,1,0.00021,0.75,NA,NA
1746,MCM,146,Chamber 7,Ambient,NA,Aberchoice,Diploid,May,2,0.00018,0.5921,NA,NA
1747,MCM,147,Chamber 7,Ambient,NA,Abergain,Tetraploid,May,4,0.00137,0.6053,NA,NA
1748,MCM,148,Chamber 7,Ambient,NA,Aspect,Tetraploid,May,5,0.00274,0.8105,NA,NA
1749,MCM,149,Chamber 7,Ambient,NA,Semi-natural6,Diploid,May,4,0.00508,0.2974,NA,NA
1750,MCM,150,Chamber 7,Ambient,NA,Semi-natural7,Diploid,May,2,5.00E-04,0.3974,NA,NA
1751,MCM,151,Chamber 7,Ambient,NA,Semi-natural11,Diploid,May,2,0.00053,0.3184,NA,NA
1752,MCM,152,Chamber 7,Ambient,NA,Wild4,Diploid,May,1,0.00047,0.2632,NA,NA
1753,MCM,153,Chamber 7,Ambient,NA,Wild6,Diploid,May,1,0.00016,0.3158,NA,NA
1754,MCM,154,Chamber 7,Ambient,NA,Wild7,Diploid,May,2,1.00E-05,0.3026,NA,NA
1755,MCM,155,Chamber 7,Ambient,NA,Moy,Diploid,May,2,0.00016,0.5658,NA,NA
1756,MCM,156,Chamber 7,Ambient,NA,Lilora,Diploid,May,5,0.00011,0.7368,NA,NA
1757,MCM,157,Chamber 7,Ambient,NA,Solomon,Diploid,May,4,0.00471,0.6184,NA,NA
1758,MCM,158,Chamber 7,Ambient,NA,Carraig,Tetraploid,May,4,0.00161,0.5526,NA,NA
1759,MCM,159,Chamber 7,Ambient,NA,Dunluce,Tetraploid,May,1,0.00028,0.4158,NA,NA
1760,MCM,160,Chamber 7,Ambient,NA,Aberchoice,Diploid,May,2,0.00513,0.5289,NA,NA
1761,MCM,161,Chamber 7,Ambient,NA,Abergain,Tetraploid,May,1,0.00021,0.4342,NA,NA
1762,MCM,162,Chamber 7,Ambient,NA,Aspect,Tetraploid,May,1,0.00079,0.4184,NA,NA
1763,MCM,163,Chamber 7,Ambient,NA,Semi-natural6,Diploid,May,1,0.00016,0.3184,NA,NA
1764,MCM,164,Chamber 7,Ambient,NA,Semi-natural7,Diploid,May,2,0.00032,0.3211,NA,NA
1765,MCM,165,Chamber 7,Ambient,NA,Semi-natural11,Diploid,May,4,0.00113,0.4868,NA,NA
1766,MCM,166,Chamber 7,Ambient,NA,Wild4,Diploid,May,3,0.00095,0.4263,NA,NA
1767,MCM,167,Chamber 7,Ambient,NA,Wild6,Diploid,May,3,0.00089,0.75,NA,NA
1768,MCM,168,Chamber 7,Ambient,NA,Wild7,Diploid,May,2,0.00042,0.6632,NA,NA
1769,MCM,169,Chamber 2,Treatment,NA,Moy,Diploid,May,1,8.00E-05,0.5921,NA,NA
1770,MCM,170,Chamber 2,Treatment,NA,Lilora,Diploid,May,2,0.00092,0.6711,NA,NA
1771,MCM,171,Chamber 2,Treatment,NA,Solomon,Diploid,May,5,0.00337,0.7105,NA,NA
1772,MCM,172,Chamber 2,Treatment,NA,Carraig,Tetraploid,May,6,0.00797,0.5658,NA,NA
1773,MCM,173,Chamber 2,Treatment,NA,Dunluce,Tetraploid,May,3,0.00266,0.8026,NA,NA
1774,MCM,174,Chamber 2,Treatment,NA,Aberchoice,Diploid,May,5,0.00366,0.9342,NA,NA
1775,MCM,175,Chamber 2,Treatment,NA,Abergain,Tetraploid,May,4,0.00313,0.6816,NA,NA
1776,MCM,176,Chamber 2,Treatment,NA,Aspect,Tetraploid,May,5,0.00366,0.7158,NA,NA
1777,MCM,177,Chamber 2,Treatment,NA,Semi-natural6,Diploid,May,7,0.00597,0.8,NA,NA
1778,MCM,178,Chamber 2,Treatment,NA,Semi-natural7,Diploid,May,4,0.00155,0.5026,NA,NA
1779,MCM,179,Chamber 2,Treatment,NA,Semi-natural11,Diploid,May,4,0.00237,0.5842,NA,NA
1780,MCM,180,Chamber 2,Treatment,NA,Wild4,Diploid,May,4,0.00239,0.5737,NA,NA
1781,MCM,181,Chamber 2,Treatment,NA,Wild6,Diploid,May,1,0.00095,0.7026,NA,NA
1782,MCM,182,Chamber 2,Treatment,NA,Wild7,Diploid,May,2,0.00061,0.4868,NA,NA
1783,MCM,183,Chamber 2,Treatment,NA,Moy,Diploid,May,7,0.00255,0.4632,NA,NA
1784,MCM,184,Chamber 2,Treatment,NA,Lilora,Diploid,May,6,0.00266,0.6211,NA,NA
1785,MCM,185,Chamber 2,Treatment,NA,Solomon,Diploid,May,6,0.00408,0.7,NA,NA
1786,MCM,186,Chamber 2,Treatment,NA,Carraig,Tetraploid,May,6,0.00655,0.7553,NA,NA
1787,MCM,187,Chamber 2,Treatment,NA,Dunluce,Tetraploid,May,3,0.0015,0.6184,NA,NA
1788,MCM,188,Chamber 2,Treatment,NA,Aberchoice,Diploid,May,4,0.00345,0.75,NA,NA
1789,MCM,189,Chamber 2,Treatment,NA,Abergain,Tetraploid,May,5,0.00397,0.8132,NA,NA
1790,MCM,190,Chamber 2,Treatment,NA,Aspect,Tetraploid,May,4,0.00324,0.7105,NA,NA
1791,MCM,191,Chamber 2,Treatment,NA,Semi-natural6,Diploid,May,6,0.00313,0.6053,NA,NA
1792,MCM,192,Chamber 2,Treatment,NA,Semi-natural7,Diploid,May,4,0.00137,0.5632,NA,NA
1793,MCM,193,Chamber 2,Treatment,NA,Semi-natural11,Diploid,May,2,0.00047,0.7474,NA,NA
1794,MCM,194,Chamber 2,Treatment,NA,Wild4,Diploid,May,5,3.00E-05,0.5289,NA,NA
1795,MCM,195,Chamber 2,Treatment,NA,Wild6,Diploid,May,7,0.00218,0.5289,NA,NA
1796,MCM,196,Chamber 2,Treatment,NA,Wild7,Diploid,May,5,0.00113,0.4579,NA,NA
1797,MCM,197,Chamber 2,Treatment,NA,Moy,Diploid,May,3,0.00066,0.4079,NA,NA
1798,MCM,198,Chamber 2,Treatment,NA,Lilora,Diploid,May,6,0.0025,0.75,NA,NA
1799,MCM,199,Chamber 2,Treatment,NA,Solomon,Diploid,May,9,0.00629,0.7605,NA,NA
1800,MCM,200,Chamber 2,Treatment,NA,Carraig,Tetraploid,May,6,0.00495,0.7632,NA,NA
1801,MCM,201,Chamber 2,Treatment,NA,Dunluce,Tetraploid,May,3,0.00489,0.8053,NA,NA
1802,MCM,202,Chamber 2,Treatment,NA,Aberchoice,Diploid,May,5,0.00303,0.7237,NA,NA
1803,MCM,203,Chamber 2,Treatment,NA,Abergain,Tetraploid,May,5,0.00537,0.7316,NA,NA
1804,MCM,204,Chamber 2,Treatment,NA,Aspect,Tetraploid,May,3,0.00161,0.5711,NA,NA
1805,MCM,205,Chamber 2,Treatment,NA,Semi-natural6,Diploid,May,2,0.00076,0.5,NA,NA
1806,MCM,206,Chamber 2,Treatment,NA,Semi-natural7,Diploid,May,3,0.00113,0.4342,NA,NA
1807,MCM,207,Chamber 2,Treatment,NA,Semi-natural11,Diploid,May,3,0.00055,0.4316,NA,NA
1808,MCM,208,Chamber 2,Treatment,NA,Wild4,Diploid,May,2,0.00026,0.2895,NA,NA
1809,MCM,209,Chamber 2,Treatment,NA,Wild6,Diploid,May,4,0.00195,0.6632,NA,NA
1810,MCM,210,Chamber 2,Treatment,NA,Wild7,Diploid,May,6,0.00268,0.6211,NA,NA
1811,MCM,211,Chamber 2,Treatment,NA,Moy,Diploid,May,3,0.00039,0.3632,NA,NA
1812,MCM,212,Chamber 2,Treatment,NA,Lilora,Diploid,May,12,0.01258,0.7658,NA,NA
1813,MCM,213,Chamber 2,Treatment,NA,Solomon,Diploid,May,12,0.00895,0.8579,NA,NA
1814,MCM,214,Chamber 2,Treatment,NA,Carraig,Tetraploid,May,9,0.01084,0.8158,NA,NA
1815,MCM,215,Chamber 2,Treatment,NA,Dunluce,Tetraploid,May,4,0.00368,0.9632,NA,NA
1816,MCM,216,Chamber 2,Treatment,NA,Aberchoice,Diploid,May,3,0.00105,0.5289,NA,NA
1817,MCM,217,Chamber 2,Treatment,NA,Abergain,Tetraploid,May,2,0.00103,0.5947,NA,NA
1818,MCM,218,Chamber 2,Treatment,NA,Aspect,Tetraploid,May,3,0.00147,0.7263,NA,NA
1819,MCM,219,Chamber 2,Treatment,NA,Semi-natural6,Diploid,May,10,0.00913,0.7132,NA,NA
1820,MCM,220,Chamber 2,Treatment,NA,Semi-natural7,Diploid,May,7,0.00303,0.5553,NA,NA
1821,MCM,221,Chamber 2,Treatment,NA,Semi-natural11,Diploid,May,3,0.00061,0.4105,NA,NA
1822,MCM,222,Chamber 2,Treatment,NA,Wild4,Diploid,May,7,0.00405,0.5684,NA,NA
1823,MCM,223,Chamber 2,Treatment,NA,Wild6,Diploid,May,18,0.00939,0.7447,NA,NA
1824,MCM,224,Chamber 2,Treatment,NA,Wild7,Diploid,May,11,0.0045,0.4789,NA,NA
1825,MCM,225,Chamber 2,Treatment,NA,Moy,Diploid,May,7,0.00576,0.6184,NA,NA
1826,MCM,226,Chamber 2,Treatment,NA,Lilora,Diploid,May,11,0.00603,0.6842,NA,NA
1827,MCM,227,Chamber 2,Treatment,NA,Solomon,Diploid,May,7,0.00318,0.6053,NA,NA
1828,MCM,228,Chamber 2,Treatment,NA,Carraig,Tetraploid,May,5,0.00339,0.7105,NA,NA
1829,MCM,229,Chamber 2,Treatment,NA,Dunluce,Tetraploid,May,2,0.002,0.6237,NA,NA
1830,MCM,230,Chamber 2,Treatment,NA,Aberchoice,Diploid,May,4,0.00397,0.7,NA,NA
1831,MCM,231,Chamber 2,Treatment,NA,Abergain,Tetraploid,May,3,0.00247,0.6395,NA,NA
1832,MCM,232,Chamber 2,Treatment,NA,Aspect,Tetraploid,May,3,0.00384,0.6474,NA,NA
1833,MCM,233,Chamber 2,Treatment,NA,Semi-natural6,Diploid,May,19,0.00903,0.6763,NA,NA
1834,MCM,234,Chamber 2,Treatment,NA,Semi-natural7,Diploid,May,3,0.00026,0.3605,NA,NA
1835,MCM,235,Chamber 2,Treatment,NA,Semi-natural11,Diploid,May,2,0.00021,0.1079,NA,NA
1836,MCM,236,Chamber 2,Treatment,NA,Wild4,Diploid,May,3,0.00226,0.7868,NA,NA
1837,MCM,237,Chamber 2,Treatment,NA,Wild6,Diploid,May,2,0.00066,0.5684,NA,NA
1838,MCM,238,Chamber 2,Treatment,NA,Wild7,Diploid,May,8,0.00161,0.4868,NA,NA
1839,MCM,239,Chamber 2,Treatment,NA,Moy,Diploid,May,4,3.00E-05,0.4658,NA,NA
1840,MCM,240,Chamber 2,Treatment,NA,Lilora,Diploid,May,8,0.00471,0.7184,NA,NA
1841,MCM,241,Chamber 2,Treatment,NA,Solomon,Diploid,May,14,0.01108,0.85,NA,NA
1842,MCM,242,Chamber 2,Treatment,NA,Carraig,Tetraploid,May,12,0.01332,0.8816,NA,NA
1843,MCM,243,Chamber 2,Treatment,NA,Dunluce,Tetraploid,May,4,0.00374,1.05,NA,NA
1844,MCM,244,Chamber 2,Treatment,NA,Aberchoice,Diploid,May,5,0.00409,0.8474,NA,NA
1845,MCM,245,Chamber 2,Treatment,NA,Abergain,Tetraploid,May,3,0.00105,0.6105,NA,NA
1846,MCM,246,Chamber 2,Treatment,NA,Aspect,Tetraploid,May,4,0.00274,0.6816,NA,NA
1847,MCM,247,Chamber 2,Treatment,NA,Semi-natural6,Diploid,May,16,0.00897,0.6711,NA,NA
1848,MCM,248,Chamber 2,Treatment,NA,Semi-natural7,Diploid,May,3,0.00018,0.2211,NA,NA
1849,MCM,249,Chamber 2,Treatment,NA,Semi-natural11,Diploid,May,7,0.00513,0.7237,NA,NA
1850,MCM,250,Chamber 2,Treatment,NA,Wild4,Diploid,May,6,0.00305,0.4895,NA,NA
1851,MCM,251,Chamber 2,Treatment,NA,Wild6,Diploid,May,6,0.00189,0.7789,NA,NA
1852,MCM,252,Chamber 2,Treatment,NA,Wild7,Diploid,May,8,0.0025,0.5316,NA,NA
1853,MCM,253,Chamber 8,Treatment,NA,Moy,Diploid,May,1,8.00E-05,0.1868,NA,NA
1854,MCM,254,Chamber 8,Treatment,NA,Lilora,Diploid,May,3,0.00063,0.5447,NA,NA
1855,MCM,255,Chamber 8,Treatment,NA,Solomon,Diploid,May,3,0.00134,0.6053,NA,NA
1856,MCM,256,Chamber 8,Treatment,NA,Carraig,Tetraploid,May,6,0.00539,0.9237,NA,NA
1857,MCM,257,Chamber 8,Treatment,NA,Dunluce,Tetraploid,May,4,0.00171,0.7184,NA,NA
1858,MCM,258,Chamber 8,Treatment,NA,Aberchoice,Diploid,May,3,0.00071,0.5132,NA,NA
1859,MCM,259,Chamber 8,Treatment,NA,Abergain,Tetraploid,May,4,0.0015,0.6842,NA,NA
1860,MCM,260,Chamber 8,Treatment,NA,Aspect,Tetraploid,May,3,0.00261,0.7105,NA,NA
1861,MCM,261,Chamber 8,Treatment,NA,Semi-natural6,Diploid,May,3,0.00079,0.4895,NA,NA
1862,MCM,262,Chamber 8,Treatment,NA,Semi-natural7,Diploid,May,3,0.00068,0.3421,NA,NA
1863,MCM,263,Chamber 8,Treatment,NA,Semi-natural11,Diploid,May,2,0.00055,0.2763,NA,NA
1864,MCM,264,Chamber 8,Treatment,NA,Wild4,Diploid,May,3,0.00089,0.4,NA,NA
1865,MCM,265,Chamber 8,Treatment,NA,Wild6,Diploid,May,2,0.00045,0.4237,NA,NA
1866,MCM,266,Chamber 8,Treatment,NA,Wild7,Diploid,May,3,0.00061,0.4184,NA,NA
1867,MCM,267,Chamber 8,Treatment,NA,Moy,Diploid,May,3,0.00054,0.3974,NA,NA
1868,MCM,268,Chamber 8,Treatment,NA,Lilora,Diploid,May,4,0.00313,0.7526,NA,NA
1869,MCM,269,Chamber 8,Treatment,NA,Solomon,Diploid,May,7,0.00276,0.6211,NA,NA
1870,MCM,270,Chamber 8,Treatment,NA,Carraig,Tetraploid,May,7,0.00726,0.9605,NA,NA
1871,MCM,271,Chamber 8,Treatment,NA,Dunluce,Tetraploid,May,1,0.00024,0.6316,NA,NA
1872,MCM,272,Chamber 8,Treatment,NA,Aberchoice,Diploid,May,6,0.00311,0.7632,NA,NA
1873,MCM,273,Chamber 8,Treatment,NA,Abergain,Tetraploid,May,3,0.00211,0.7763,NA,NA
1874,MCM,274,Chamber 8,Treatment,NA,Aspect,Tetraploid,May,4,0.00347,0.7789,NA,NA
1875,MCM,275,Chamber 8,Treatment,NA,Semi-natural6,Diploid,May,4,0.00089,0.5184,NA,NA
1876,MCM,276,Chamber 8,Treatment,NA,Semi-natural7,Diploid,May,1,0.00016,0.3184,NA,NA
1877,MCM,277,Chamber 8,Treatment,NA,Semi-natural11,Diploid,May,7,0.00308,0.5447,NA,NA
1878,MCM,278,Chamber 8,Treatment,NA,Wild4,Diploid,May,3,0.00116,0.4316,NA,NA
1879,MCM,279,Chamber 8,Treatment,NA,Wild6,Diploid,May,9,0.00292,0.5816,NA,NA
1880,MCM,280,Chamber 8,Treatment,NA,Wild7,Diploid,May,6,0.00255,0.5947,NA,NA
1881,MCM,281,Chamber 8,Treatment,NA,Moy,Diploid,May,11,0.00421,0.6868,NA,NA
1882,MCM,282,Chamber 8,Treatment,NA,Lilora,Diploid,May,8,0.00379,0.6447,NA,NA
1883,MCM,283,Chamber 8,Treatment,NA,Solomon,Diploid,May,8,0.00595,0.8711,NA,NA
1884,MCM,284,Chamber 8,Treatment,NA,Carraig,Tetraploid,May,10,0.01176,0.8974,NA,NA
1885,MCM,285,Chamber 8,Treatment,NA,Dunluce,Tetraploid,May,5,0.00458,1,NA,NA
1886,MCM,286,Chamber 8,Treatment,NA,Aberchoice,Diploid,May,8,0.00355,0.9658,NA,NA
1887,MCM,287,Chamber 8,Treatment,NA,Abergain,Tetraploid,May,3,0.00187,0.9289,NA,NA
1888,MCM,288,Chamber 8,Treatment,NA,Aspect,Tetraploid,May,2,5.00E-04,0.4868,NA,NA
1889,MCM,289,Chamber 8,Treatment,NA,Semi-natural6,Diploid,May,3,0.00092,0.6316,NA,NA
1890,MCM,290,Chamber 8,Treatment,NA,Semi-natural7,Diploid,May,3,0.00061,0.3816,NA,NA
1891,MCM,291,Chamber 8,Treatment,NA,Semi-natural11,Diploid,May,2,0.00042,0.35,NA,NA
1892,MCM,292,Chamber 8,Treatment,NA,Wild4,Diploid,May,7,0.00526,0.6684,NA,NA
1893,MCM,293,Chamber 8,Treatment,NA,Wild6,Diploid,May,4,0.00253,0.8579,NA,NA
1894,MCM,294,Chamber 8,Treatment,NA,Wild7,Diploid,May,10,0.00413,0.7263,NA,NA
1895,MCM,295,Chamber 8,Treatment,NA,Moy,Diploid,May,7,0.00205,0.5921,NA,NA
1896,MCM,296,Chamber 8,Treatment,NA,Lilora,Diploid,May,8,0.00645,0.7921,NA,NA
1897,MCM,297,Chamber 8,Treatment,NA,Solomon,Diploid,May,8,0.00534,0.7526,NA,NA
1898,MCM,298,Chamber 8,Treatment,NA,Carraig,Tetraploid,May,6,0.00345,0.7632,NA,NA
1899,MCM,299,Chamber 8,Treatment,NA,Dunluce,Tetraploid,May,1,0.00024,0.3289,NA,NA
1900,MCM,300,Chamber 8,Treatment,NA,Aberchoice,Diploid,May,2,0.00055,0.4947,NA,NA
1901,MCM,301,Chamber 8,Treatment,NA,Abergain,Tetraploid,May,2,0.00071,0.6079,NA,NA
1902,MCM,302,Chamber 8,Treatment,NA,Aspect,Tetraploid,May,4,0.00216,0.5921,NA,NA
1903,MCM,303,Chamber 8,Treatment,NA,Semi-natural6,Diploid,May,6,0.00245,0.7632,NA,NA
1904,MCM,304,Chamber 8,Treatment,NA,Semi-natural7,Diploid,May,4,0.00076,0.5289,NA,NA
1905,MCM,305,Chamber 8,Treatment,NA,Semi-natural11,Diploid,May,17,0.00326,0.4158,NA,NA
1906,MCM,306,Chamber 8,Treatment,NA,Wild4,Diploid,May,13,0.00447,0.5026,NA,NA
1907,MCM,307,Chamber 8,Treatment,NA,Wild6,Diploid,May,15,0.00579,0.5789,NA,NA
1908,MCM,308,Chamber 8,Treatment,NA,Wild7,Diploid,May,9,0.00289,0.6974,NA,NA
1909,MCM,309,Chamber 8,Treatment,NA,Moy,Diploid,May,3,0.00055,0.4895,NA,NA
1910,MCM,310,Chamber 8,Treatment,NA,Lilora,Diploid,May,6,0.00321,0.5921,NA,NA
1911,MCM,311,Chamber 8,Treatment,NA,Solomon,Diploid,May,7,0.00221,0.5395,NA,NA
1912,MCM,312,Chamber 8,Treatment,NA,Carraig,Tetraploid,May,4,0.00171,0.6184,NA,NA
1913,MCM,313,Chamber 8,Treatment,NA,Dunluce,Tetraploid,May,2,0.00105,0.5947,NA,NA
1914,MCM,314,Chamber 8,Treatment,NA,Aberchoice,Diploid,May,6,0.00371,0.8079,NA,NA
1915,MCM,315,Chamber 8,Treatment,NA,Abergain,Tetraploid,May,3,0.00187,0.75,NA,NA
1916,MCM,316,Chamber 8,Treatment,NA,Aspect,Tetraploid,May,6,0.00376,0.8158,NA,NA
1917,MCM,317,Chamber 8,Treatment,NA,Semi-natural6,Diploid,May,9,0.00492,0.7921,NA,NA
1918,MCM,318,Chamber 8,Treatment,NA,Semi-natural7,Diploid,May,1,8.00E-05,0.1711,NA,NA
